name	seqnames	start	end	width
CpG:_39	chr7	11013427	11013888	462
CpG:_33	chr7	12151221	12151559	339
CpG:_58	chr7	12250721	12251214	494
CpG:_45	chr7	12443164	12443705	542
CpG:_64	chr7	12610166	12610834	669
CpG:_105	chr7	12726157	12727248	1092
CpG:_18	chr7	14029379	14029593	215
CpG:_21	chr7	14030966	14031213	248
CpG:_63	chr7	16460779	16461265	487
CpG:_34	chr7	16566253	16566674	422
CpG:_31	chr7	16626149	16626531	383
CpG:_21	chr7	16684240	16684505	266
CpG:_18	chr7	16684666	16684907	242
CpG:_91	chr7	16685253	16686364	1112
CpG:_82	chr7	16793189	16794100	912
CpG:_26	chr7	16890769	16891087	319
CpG:_107	chr7	17338253	17339101	849
CpG:_82	chr7	17979775	17980542	768
CpG:_105	chr7	18125915	18127009	1095
CpG:_34	chr7	19145873	19146256	384
CpG:_26	chr7	19146924	19147308	385
CpG:_36	chr7	19151967	19152347	381
CpG:_152	chr7	19156051	19158042	1992
CpG:_32	chr7	19184222	19184686	465
CpG:_20	chr7	19184819	19185033	215
CpG:_44	chr7	19748398	19748861	464
CpG:_29	chr7	19812570	19813005	436
CpG:_133	chr7	20370004	20371504	1501
CpG:_21	chr7	20816240	20816540	301
CpG:_72	chr7	20817456	20818227	772
CpG:_196	chr7	20823308	20825662	2355
CpG:_22	chr7	20830568	20830817	250
CpG:_68	chr7	20837552	20838369	818
CpG:_106	chr7	21466647	21467806	1160
CpG:_84	chr7	21582444	21583313	870
CpG:_85	chr7	21985072	21985842	771
CpG:_39	chr7	22122561	22123009	449
CpG:_99	chr7	22396040	22396852	813
CpG:_46	chr7	22539546	22540022	477
CpG:_19	chr7	22589311	22589513	203
CpG:_48	chr7	22704824	22705421	598
CpG:_25	chr7	22862401	22862624	224
CpG:_70	chr7	22893795	22894577	783
CpG:_87	chr7	23052972	23054002	1031
CpG:_78	chr7	23145212	23146037	826
CpG:_55	chr7	23221407	23221980	574
CpG:_73	chr7	23245557	23246161	605
CpG:_34	chr7	23287222	23287508	287
CpG:_53	chr7	23338798	23339264	467
CpG:_40	chr7	23454793	23455197	405
CpG:_144	chr7	23508185	23509712	1528
CpG:_87	chr7	23513535	23514412	878
CpG:_20	chr7	23530435	23530690	256
CpG:_89	chr7	23570758	23571819	1062
CpG:_44	chr7	23625612	23626161	550
CpG:_84	chr7	23636736	23637557	822
CpG:_20	chr7	23695160	23695374	215
CpG:_50	chr7	23719620	23720006	387
CpG:_28	chr7	23720368	23720677	310
CpG:_123	chr7	24323559	24325080	1522
CpG:_102	chr7	24796542	24797487	946
CpG:_134	chr7	25019000	25020255	1256
CpG:_43	chr7	25021014	25021520	507
CpG:_73	chr7	25164549	25165236	688
CpG:_47	chr7	25219409	25219962	554
CpG:_71	chr7	25891957	25892615	659
CpG:_20	chr7	25896714	25896925	212
CpG:_39	chr7	25898238	25898771	534
CpG:_31	chr7	25902122	25902472	351
CpG:_113	chr7	25990013	25991320	1308
CpG:_117	chr7	26191795	26192757	963
CpG:_240	chr7	26239419	26242062	2644
CpG:_49	chr7	26331464	26331944	481
CpG:_115	chr7	26415747	26416891	1145
CpG:_103	chr7	26437728	26438715	988
CpG:_64	chr7	26903870	26904753	884
CpG:_77	chr7	27127501	27128368	868
CpG:_17	chr7	27134098	27134303	206
CpG:_116	chr7	27135343	27136736	1394
CpG:_24	chr7	27143182	27143479	298
CpG:_49	chr7	27146070	27146600	531
CpG:_67	chr7	27147590	27148389	800
CpG:_45	chr7	27150031	27150418	388
CpG:_46	chr7	27153188	27153647	460
CpG:_33	chr7	27155000	27155426	427
CpG:_24	chr7	27162088	27162426	339
CpG:_32	chr7	27163820	27164098	279
CpG:_87	chr7	27169573	27170638	1066
CpG:_37	chr7	27179063	27179511	449
CpG:_207	chr7	27182614	27185562	2949
CpG:_63	chr7	27186928	27187692	765
CpG:_72	chr7	27190275	27191115	841
CpG:_28	chr7	27194584	27194827	244
CpG:_91	chr7	27195602	27196567	966
CpG:_28	chr7	27198183	27198514	332
CpG:_94	chr7	27199662	27200960	1299
CpG:_201	chr7	27203916	27206462	2547
CpG:_53	chr7	27208872	27209616	745
CpG:_183	chr7	27212417	27214396	1980
CpG:_36	chr7	27219310	27219750	441
CpG:_33	chr7	27224268	27224596	329
CpG:_41	chr7	27225051	27225629	579
CpG:_97	chr7	27227521	27229043	1523
CpG:_114	chr7	27231806	27233097	1292
CpG:_113	chr7	27238691	27240311	1621
CpG:_69	chr7	27244531	27245297	767
CpG:_84	chr7	27252682	27253835	1154
CpG:_37	chr7	27260102	27260467	366
CpG:_40	chr7	27265159	27265493	335
CpG:_54	chr7	27275056	27275626	571
CpG:_51	chr7	27278946	27279469	524
CpG:_81	chr7	27282087	27283136	1050
CpG:_17	chr7	27283409	27283614	206
CpG:_132	chr7	27284640	27286237	1598
CpG:_89	chr7	27291120	27292197	1078
CpG:_66	chr7	27702221	27702851	631
CpG:_88	chr7	27779567	27780601	1035
CpG:_37	chr7	28219436	28219697	262
CpG:_44	chr7	28220015	28220534	520
CpG:_125	chr7	28448717	28450028	1312
CpG:_53	chr7	28893454	28894058	605
CpG:_318	chr7	28995306	28998541	3236
CpG:_112	chr7	29233705	29235046	1342
CpG:_17	chr7	29603110	29603328	219
CpG:_104	chr7	29603541	29604793	1253
CpG:_42	chr7	29605828	29606290	463
CpG:_33	chr7	29688912	29689357	446
CpG:_128	chr7	29724189	29725436	1248
CpG:_97	chr7	29845882	29846751	870
CpG:_28	chr7	29923883	29924264	382
CpG:_133	chr7	30028519	30029822	1304
CpG:_19	chr7	30066420	30066685	266
CpG:_94	chr7	30067763	30068600	838
CpG:_162	chr7	30174231	30176169	1939
CpG:_187	chr7	30323918	30325641	1724
CpG:_68	chr7	30517988	30518610	623
CpG:_76	chr7	30543985	30545005	1021
CpG:_89	chr7	30634125	30635058	934
CpG:_107	chr7	30721373	30722445	1073
CpG:_64	chr7	30810864	30811550	687
CpG:_131	chr7	31091718	31093077	1360
CpG:_22	chr7	31232678	31232900	223
CpG:_69	chr7	31375846	31376542	697
CpG:_84	chr7	32110064	32110910	847
CpG:_83	chr7	32337984	32338725	742
CpG:_57	chr7	32467435	32467948	514
CpG:_32	chr7	32529754	32530146	393
CpG:_45	chr7	32535087	32535540	454
CpG:_40	chr7	32801485	32801972	488
CpG:_109	chr7	32930731	32931956	1226
CpG:_95	chr7	32981939	32982865	927
CpG:_104	chr7	32996733	32997591	859
CpG:_93	chr7	33101939	33102907	969
CpG:_74	chr7	33148608	33149317	710
CpG:_48	chr7	33168675	33169243	569
CpG:_153	chr7	33943666	33945509	1844
CpG:_28	chr7	34118464	34118759	296
CpG:_166	chr7	35076137	35077808	1672
CpG:_97	chr7	35225364	35226580	1217
CpG:_124	chr7	35292986	35294674	1689
CpG:_111	chr7	35296922	35298218	1297
CpG:_48	chr7	35301151	35301731	581
CpG:_48	chr7	35494214	35494702	489
CpG:_23	chr7	35577052	35577270	219
CpG:_95	chr7	35733996	35734979	984
CpG:_125	chr7	35840133	35841591	1459
CpG:_88	chr7	36007012	36008154	1143
CpG:_50	chr7	36010998	36011407	410
CpG:_23	chr7	36022320	36022576	257
CpG:_86	chr7	36192592	36193434	843
CpG:_79	chr7	36406371	36407017	647
CpG:_59	chr7	36429251	36429806	556
CpG:_135	chr7	37487355	37488672	1318
CpG:_92	chr7	37955623	37956555	933
CpG:_70	chr7	37960317	37961046	730
CpG:_46	chr7	38217550	38218002	453
CpG:_38	chr7	38350921	38351331	411
CpG:_70	chr7	38670440	38671008	569
CpG:_36	chr7	39015544	39015929	386
CpG:_58	chr7	39453516	39454291	776
CpG:_55	chr7	39605777	39606376	600
CpG:_32	chr7	39649254	39649510	257
CpG:_127	chr7	39662544	39663792	1249
CpG:_36	chr7	39772840	39773252	413
CpG:_17	chr7	39833495	39833725	231
CpG:_36	chr7	39872842	39873151	310
CpG:_255	chr7	39988923	39991612	2690
CpG:_105	chr7	40173882	40175018	1137
CpG:_26	chr7	41745179	41745462	284
CpG:_105	chr7	42005068	42006121	1054
CpG:_31	chr7	42267547	42267823	277
CpG:_154	chr7	42276004	42277850	1847
CpG:_19	chr7	42533077	42533283	207
CpG:_88	chr7	42951217	42951905	689
CpG:_50	chr7	42971635	42972299	665
CpG:_124	chr7	43152021	43153340	1320
CpG:_24	chr7	43288635	43288948	314
CpG:_68	chr7	43484391	43485123	733
CpG:_80	chr7	43622683	43623392	710
CpG:_64	chr7	43768815	43769479	665
CpG:_90	chr7	43797824	43798802	979
CpG:_79	chr7	43945584	43946456	873
CpG:_64	chr7	43965807	43966400	594
CpG:_45	chr7	44058609	44058988	380
CpG:_20	chr7	44079005	44079251	247
CpG:_80	chr7	44079718	44080568	851
CpG:_59	chr7	44084107	44084747	641
CpG:_27	chr7	44104747	44105116	370
CpG:_77	chr7	44121857	44122662	806
CpG:_24	chr7	44152228	44152505	278
CpG:_31	chr7	44153158	44153501	344
CpG:_95	chr7	44162851	44163720	870
CpG:_86	chr7	44184771	44185695	925
CpG:_21	chr7	44185962	44186184	223
CpG:_36	chr7	44240419	44240729	311
CpG:_25	chr7	44259670	44259923	254
CpG:_23	chr7	44279049	44279327	279
CpG:_65	chr7	44349112	44349716	605
CpG:_103	chr7	44364433	44365328	896
CpG:_73	chr7	44529711	44530557	847
CpG:_68	chr7	44613212	44613875	664
CpG:_97	chr7	44621294	44622377	1084
CpG:_88	chr7	44646066	44646823	758
CpG:_27	chr7	44788178	44788440	263
CpG:_38	chr7	44788715	44789119	405
CpG:_150	chr7	44835727	44836798	1072
CpG:_63	chr7	44887268	44888070	803
CpG:_76	chr7	45002112	45002845	734
CpG:_63	chr7	45025959	45026626	668
CpG:_80	chr7	45039172	45040257	1086
CpG:_24	chr7	45127980	45128263	284
CpG:_39	chr7	45128418	45128780	363
CpG:_56	chr7	45150988	45151554	567
CpG:_59	chr7	45197182	45197807	626
CpG:_151	chr7	45613387	45615504	2118
CpG:_64	chr7	45808184	45808745	562
CpG:_68	chr7	45928003	45928585	583
CpG:_139	chr7	45960138	45961347	1210
CpG:_86	chr7	47092245	47093076	832
CpG:_52	chr7	47293789	47294286	498
CpG:_77	chr7	47576520	47577210	691
CpG:_75	chr7	47621113	47621727	615
CpG:_33	chr7	48019089	48019389	301
CpG:_104	chr7	48074839	48075985	1147
CpG:_31	chr7	48128047	48128499	453
CpG:_104	chr7	48128728	48129961	1234
CpG:_37	chr7	48494362	48494753	392
CpG:_29	chr7	48887510	48887818	309
CpG:_49	chr7	48963968	48964348	381
CpG:_251	chr7	49813009	49815752	2744
CpG:_34	chr7	50132573	50132921	349
CpG:_24	chr7	50198772	50198986	215
CpG:_46	chr7	50342896	50343456	561
CpG:_80	chr7	50343758	50344519	762
CpG:_79	chr7	50467567	50468400	834
CpG:_85	chr7	50517628	50518668	1041
CpG:_20	chr7	50535741	50535953	213
CpG:_118	chr7	50849753	50850871	1119
CpG:_21	chr7	50861391	50861638	248
CpG:_156	chr7	51383312	51384938	1627
CpG:_17	chr7	51454274	51454504	231
CpG:_23	chr7	51456542	51456834	293
CpG:_59	chr7	52341469	52342266	798
CpG:_40	chr7	53103276	53103801	526
CpG:_21	chr7	53254983	53255204	222
CpG:_32	chr7	53286852	53287192	341
CpG:_39	chr7	54609735	54610140	406
CpG:_29	chr7	54612325	54612558	234
CpG:_76	chr7	54614053	54614797	745
CpG:_59	chr7	54731780	54732479	700
CpG:_24	chr7	54765427	54765637	211
CpG:_56	chr7	54826582	54827188	607
CpG:_41	chr7	54900737	54901261	525
CpG:_23	chr7	54956274	54956599	326
CpG:_28	chr7	55000877	55001135	259
CpG:_31	chr7	55072267	55072622	356
CpG:_35	chr7	55072963	55073433	471
CpG:_192	chr7	55086142	55088105	1964
CpG:_120	chr7	55322163	55323553	1391
CpG:_78	chr7	55411966	55412772	807
CpG:_146	chr7	55433148	55434271	1124
CpG:_47	chr7	55516872	55517249	378
CpG:_131	chr7	55639278	55640599	1322
CpG:_20	chr7	55808713	55809001	289
CpG:_41	chr7	55954936	55955387	452
CpG:_52	chr7	56019372	56019979	608
CpG:_81	chr7	56032047	56032903	857
CpG:_95	chr7	56119046	56119963	918
CpG:_44	chr7	56131779	56132226	448
CpG:_48	chr7	56173913	56174398	486
CpG:_63	chr7	56183578	56184165	588
CpG:_94	chr7	56242407	56243298	892
CpG:_25	chr7	56297433	56297662	230
CpG:_40	chr7	56355509	56355798	290
CpG:_21	chr7	56436288	56436559	272
CpG:_23	chr7	56515586	56515864	279
CpG:_20	chr7	56551489	56551713	225
CpG:_42	chr7	56855146	56855500	355
CpG:_19	chr7	56880492	56880713	222
CpG:_30	chr7	56883837	56884245	409
CpG:_29	chr7	56885723	56886131	409
CpG:_29	chr7	56887561	56887969	409
CpG:_29	chr7	56889543	56889951	409
CpG:_30	chr7	56891390	56891798	409
CpG:_19	chr7	56893319	56893540	222
CpG:_18	chr7	56942167	56942369	203
CpG:_51	chr7	56949865	56950322	458
CpG:_35	chr7	57071952	57072386	435
CpG:_22	chr7	57076640	57076905	266
CpG:_15	chr7	57084196	57084405	210
CpG:_36	chr7	57087668	57088017	350
CpG:_22	chr7	57247589	57247927	339
CpG:_54	chr7	57270848	57271464	617
CpG:_40	chr7	57324378	57324875	498
CpG:_38	chr7	57472317	57472797	481
CpG:_106	chr7	57484169	57485070	902
CpG:_40	chr7	57689141	57689653	513
CpG:_40	chr7	57895296	57895808	513
CpG:_153	chr7	57927783	57929148	1366
CpG:_139	chr7	61820459	61822022	1564
CpG:_49	chr7	62514516	62514983	468
CpG:_39	chr7	62528467	62528971	505
CpG:_66	chr7	62574597	62575257	661
CpG:_16	chr7	62809610	62809812	203
CpG:_44	chr7	62810044	62810401	358
CpG:_27	chr7	62814102	62814402	301
CpG:_27	chr7	62854468	62854768	301
CpG:_44	chr7	62858469	62858826	358
CpG:_36	chr7	63016937	63017286	350
CpG:_15	chr7	63020549	63020758	210
CpG:_23	chr7	63028072	63028337	266
CpG:_35	chr7	63032596	63033030	435
CpG:_24	chr7	63033194	63033483	290
CpG:_18	chr7	63041129	63041368	240
CpG:_67	chr7	63088057	63088738	682
CpG:_49	chr7	63154690	63155147	458
CpG:_20	chr7	63209839	63210118	280
CpG:_30	chr7	63211533	63211941	409
CpG:_28	chr7	63213356	63213727	372
CpG:_41	chr7	63215131	63215719	589
CpG:_30	chr7	63216955	63217363	409
CpG:_30	chr7	63218778	63219186	409
CpG:_42	chr7	63220601	63221188	588
CpG:_31	chr7	63222280	63222688	409
CpG:_40	chr7	63224103	63224690	588
CpG:_79	chr7	63250058	63250948	891
CpG:_30	chr7	63361127	63361493	367
CpG:_23	chr7	63386609	63386885	277
CpG:_70	chr7	63391463	63392174	712
CpG:_17	chr7	63498113	63498314	202
CpG:_23	chr7	63505978	63506298	321
CpG:_63	chr7	63560420	63561064	645
CpG:_144	chr7	63642040	63643802	1763
CpG:_23	chr7	63652631	63652962	332
CpG:_22	chr7	63767751	63767991	241
CpG:_24	chr7	63924401	63924741	341
CpG:_100	chr7	64029903	64030972	1070
CpG:_23	chr7	64126716	64126994	279
CpG:_18	chr7	64197041	64197246	206
CpG:_26	chr7	64254701	64255067	367
CpG:_64	chr7	64349425	64350151	727
CpG:_62	chr7	64407590	64408299	710
CpG:_28	chr7	64498578	64498930	353
CpG:_36	chr7	64535253	64535630	378
CpG:_46	chr7	64541193	64541752	560
CpG:_33	chr7	64583431	64583648	218
CpG:_86	chr7	64601086	64601891	806
CpG:_60	chr7	64699983	64700649	667
CpG:_57	chr7	64712214	64712786	573
CpG:_18	chr7	64734489	64734692	204
CpG:_22	chr7	64838985	64839213	229
CpG:_150	chr7	64973421	64974994	1574
CpG:_102	chr7	65019217	65020192	976
CpG:_35	chr7	65037625	65037864	240
CpG:_102	chr7	65112261	65113234	974
CpG:_78	chr7	65215733	65216495	763
CpG:_36	chr7	65229371	65229748	378
CpG:_46	chr7	65235322	65235880	559
CpG:_36	chr7	65338007	65338212	206
CpG:_66	chr7	65446772	65447340	569
CpG:_41	chr7	65509075	65509594	520
CpG:_63	chr7	65540544	65541104	561
CpG:_52	chr7	65579765	65580200	436
CpG:_106	chr7	65669966	65670945	980
CpG:_79	chr7	65841385	65842438	1054
CpG:_46	chr7	65878464	65878977	514
CpG:_50	chr7	65939399	65939812	414
CpG:_59	chr7	65958471	65959121	651
CpG:_118	chr7	65970023	65971421	1399
CpG:_102	chr7	66021170	66022278	1109
CpG:_101	chr7	66056452	66057405	954
CpG:_84	chr7	66093349	66094174	826
CpG:_133	chr7	66119076	66120404	1329
CpG:_135	chr7	66146726	66148011	1286
CpG:_140	chr7	66205246	66206565	1320
CpG:_58	chr7	66309504	66310040	537
CpG:_21	chr7	66366967	66367234	268
CpG:_69	chr7	66368773	66369612	840
CpG:_87	chr7	66386045	66386809	765
CpG:_63	chr7	66460113	66460803	691
CpG:_26	chr7	66461858	66462107	250
CpG:_22	chr7	66751107	66751333	227
CpG:_84	chr7	66767146	66768031	886
CpG:_191	chr7	69062375	69065037	2663
CpG:_64	chr7	70060835	70061456	622
CpG:_18	chr7	70096264	70096501	238
CpG:_215	chr7	70158761	70160687	1927
CpG:_92	chr7	70254895	70255986	1092
CpG:_232	chr7	70596229	70598382	2154
CpG:_178	chr7	71800758	71802768	2011
CpG:_43	chr7	72298513	72298988	476
CpG:_56	chr7	72299837	72300419	583
CpG:_92	chr7	72349775	72350765	991
CpG:_91	chr7	72395368	72396135	768
CpG:_40	chr7	72413250	72413793	544
CpG:_61	chr7	72424804	72425472	669
CpG:_77	chr7	72439688	72440646	959
CpG:_89	chr7	72475973	72476918	946
CpG:_35	chr7	72568757	72569128	372
CpG:_114	chr7	72648654	72649949	1296
CpG:_34	chr7	72711623	72712080	458
CpG:_24	chr7	72717666	72717985	320
CpG:_64	chr7	72722328	72722967	640
CpG:_48	chr7	72726825	72727440	616
CpG:_22	chr7	72738348	72738639	292
CpG:_83	chr7	72741805	72742710	906
CpG:_53	chr7	72791714	72792347	634
CpG:_38	chr7	72838384	72838815	432
CpG:_206	chr7	72847934	72850032	2099
CpG:_149	chr7	72935613	72937090	1478
CpG:_86	chr7	72971528	72972220	693
CpG:_18	chr7	72984991	72985208	218
CpG:_95	chr7	72992435	72993397	963
CpG:_20	chr7	73021487	73021720	234
CpG:_122	chr7	73037529	73038957	1429
CpG:_45	chr7	73062174	73062588	415
CpG:_63	chr7	73081844	73082705	862
CpG:_114	chr7	73097127	73098263	1137
CpG:_20	chr7	73118501	73118749	249
CpG:_78	chr7	73133389	73134204	816
CpG:_88	chr7	73152565	73153716	1152
CpG:_157	chr7	73183380	73185115	1736
CpG:_46	chr7	73245435	73246045	611
CpG:_22	chr7	73256705	73256926	222
CpG:_27	chr7	73269935	73270232	298
CpG:_51	chr7	73498099	73498697	599
CpG:_110	chr7	73588253	73589341	1089
CpG:_82	chr7	73668394	73669142	749
CpG:_66	chr7	73703459	73704127	669
CpG:_17	chr7	73720747	73720988	242
CpG:_50	chr7	73752820	73753343	524
CpG:_25	chr7	73790231	73790510	280
CpG:_28	chr7	73867788	73868061	274
CpG:_27	chr7	73894816	73895110	295
CpG:_33	chr7	74020802	74021118	317
CpG:_18	chr7	74070952	74071154	203
CpG:_170	chr7	74071548	74073035	1488
CpG:_115	chr7	74202334	74203629	1296
CpG:_78	chr7	74267122	74268083	962
CpG:_86	chr7	74306266	74307187	922
CpG:_51	chr7	74489354	74489930	577
CpG:_86	chr7	74508136	74509130	995
CpG:_116	chr7	74572475	74573770	1296
CpG:_36	chr7	74653343	74653714	372
CpG:_36	chr7	74867532	74867901	370
CpG:_88	chr7	74987977	74988921	945
CpG:_78	chr7	75024251	75025212	962
CpG:_60	chr7	75039435	75040103	669
CpG:_41	chr7	75051060	75051612	553
CpG:_78	chr7	75071483	75072262	780
CpG:_75	chr7	75114832	75115715	884
CpG:_75	chr7	75156589	75157524	936
CpG:_19	chr7	75189056	75189289	234
CpG:_67	chr7	75268005	75268871	867
CpG:_106	chr7	75368063	75369078	1016
CpG:_56	chr7	75508167	75508759	593
CpG:_88	chr7	75543966	75544775	810
CpG:_74	chr7	75623358	75624164	807
CpG:_59	chr7	75677042	75677767	726
CpG:_39	chr7	75779629	75780022	394
CpG:_60	chr7	75795879	75796446	568
CpG:_52	chr7	75831069	75831542	474
CpG:_33	chr7	75864302	75864569	268
CpG:_28	chr7	75889087	75889345	259
CpG:_20	chr7	75889498	75889760	263
CpG:_57	chr7	75896511	75896944	434
CpG:_16	chr7	75909704	75909906	203
CpG:_65	chr7	75911819	75912496	678
CpG:_101	chr7	75931705	75932978	1274
CpG:_42	chr7	75947394	75947910	517
CpG:_23	chr7	75958866	75959074	209
CpG:_127	chr7	75987607	75988977	1371
CpG:_40	chr7	76009238	76009651	414
CpG:_97	chr7	76022370	76023172	803
CpG:_40	chr7	76026791	76027223	433
CpG:_22	chr7	76029648	76029882	235
CpG:_65	chr7	76090886	76091495	610
CpG:_19	chr7	76129396	76129621	226
CpG:_32	chr7	76145397	76145781	385
CpG:_84	chr7	76178542	76179487	946
CpG:_93	chr7	76256089	76256838	750
CpG:_61	chr7	76588999	76589608	610
CpG:_19	chr7	76629264	76629489	226
CpG:_41	chr7	76750996	76751394	399
CpG:_93	chr7	77044841	77045719	879
CpG:_22	chr7	77165937	77166255	319
CpG:_75	chr7	77166611	77167337	727
CpG:_94	chr7	77325411	77326409	999
CpG:_139	chr7	77427332	77428850	1519
CpG:_26	chr7	77648452	77648668	217
CpG:_50	chr7	77649015	77649543	529
CpG:_29	chr7	77669671	77670057	387
CpG:_26	chr7	79081566	79081879	314
CpG:_20	chr7	79082175	79082427	253
CpG:_70	chr7	79082949	79083850	902
CpG:_103	chr7	79763794	79764889	1096
CpG:_48	chr7	80548307	80548726	420
CpG:_25	chr7	81240382	81240708	327
CpG:_143	chr7	82072022	82073520	1499
CpG:_81	chr7	82791675	82792412	738
CpG:_30	chr7	83378886	83379153	268
CpG:_31	chr7	84569239	84569567	329
CpG:_94	chr7	84814840	84816242	1403
CpG:_45	chr7	86415621	86416112	492
CpG:_46	chr7	86688833	86689238	406
CpG:_64	chr7	86781625	86782194	570
CpG:_112	chr7	86848912	86850024	1113
CpG:_36	chr7	86974741	86975088	348
CpG:_63	chr7	87104724	87105305	582
CpG:_34	chr7	87229552	87229890	339
CpG:_15	chr7	87230060	87230260	201
CpG:_132	chr7	87256959	87258444	1486
CpG:_113	chr7	87505101	87506493	1393
CpG:_113	chr7	87563343	87564571	1229
CpG:_66	chr7	87849004	87849594	591
CpG:_71	chr7	88388489	88389283	795
CpG:_98	chr7	89747893	89749036	1144
CpG:_49	chr7	89783568	89784081	514
CpG:_74	chr7	89840814	89841491	678
CpG:_42	chr7	89874322	89874855	534
CpG:_59	chr7	89950259	89950778	520
CpG:_23	chr7	89975786	89976027	242
CpG:_117	chr7	90225083	90226364	1282
CpG:_276	chr7	90893568	90896683	3116
CpG:_35	chr7	91509998	91510427	430
CpG:_37	chr7	91569987	91570348	362
CpG:_115	chr7	91763096	91764367	1272
CpG:_34	chr7	91808332	91808632	301
CpG:_83	chr7	91874782	91875851	1070
CpG:_60	chr7	92076700	92077395	696
CpG:_86	chr7	92157488	92158405	918
CpG:_77	chr7	92219061	92219873	813
CpG:_306	chr7	92462202	92466387	4186
CpG:_22	chr7	92672790	92673016	227
CpG:_28	chr7	93204086	93204381	296
CpG:_70	chr7	93519367	93520184	818
CpG:_41	chr7	93633440	93633910	471
CpG:_85	chr7	94139032	94139949	918
CpG:_112	chr7	94284859	94286527	1669
CpG:_19	chr7	94293610	94293864	255
CpG:_83	chr7	94536850	94537477	628
CpG:_19	chr7	94953770	94953971	202
CpG:_58	chr7	95025560	95026122	563
CpG:_41	chr7	95064074	95064409	336
CpG:_15	chr7	95157167	95157388	222
CpG:_60	chr7	95225504	95226194	691
CpG:_78	chr7	95401692	95402432	741
CpG:_75	chr7	95950780	95951636	857
CpG:_38	chr7	96338817	96339277	461
CpG:_30	chr7	96631384	96631800	417
CpG:_31	chr7	96634623	96634915	293
CpG:_29	chr7	96635459	96635749	291
CpG:_60	chr7	96645787	96646599	813
CpG:_109	chr7	96650222	96651551	1330
CpG:_20	chr7	96651964	96652246	283
CpG:_57	chr7	96653468	96654199	732
CpG:_49	chr7	96746768	96747190	423
CpG:_137	chr7	97361133	97363018	1886
CpG:_74	chr7	97501184	97501919	736
CpG:_71	chr7	97557231	97557884	654
CpG:_20	chr7	97567895	97568129	235
CpG:_51	chr7	97601308	97601813	506
CpG:_87	chr7	97736036	97736854	819
CpG:_20	chr7	97800781	97801030	250
CpG:_35	chr7	97823410	97823816	407
CpG:_48	chr7	97834644	97835193	550
CpG:_33	chr7	97839863	97840222	360
CpG:_28	chr7	97840560	97840845	286
CpG:_41	chr7	97841637	97842005	369
CpG:_76	chr7	97881133	97881906	774
CpG:_46	chr7	98030098	98030422	325
CpG:_40	chr7	98099883	98100289	407
CpG:_233	chr7	98245806	98247759	1954
CpG:_112	chr7	98467024	98468058	1035
CpG:_125	chr7	98476005	98476954	950
CpG:_20	chr7	98550801	98551093	293
CpG:_17	chr7	98552747	98552962	216
CpG:_18	chr7	98579440	98579640	201
CpG:_22	chr7	98608994	98609222	229
CpG:_28	chr7	98609670	98610059	390
CpG:_18	chr7	98633092	98633304	213
CpG:_69	chr7	98741206	98741990	785
CpG:_80	chr7	98923236	98923975	740
CpG:_144	chr7	98971650	98973170	1521
CpG:_80	chr7	98990158	98990922	765
CpG:_85	chr7	99005785	99006859	1075
CpG:_22	chr7	99016968	99017289	322
CpG:_78	chr7	99036100	99036892	793
CpG:_19	chr7	99063424	99063624	201
CpG:_52	chr7	99070296	99070859	564
CpG:_68	chr7	99097278	99098104	827
CpG:_62	chr7	99102155	99102968	814
CpG:_29	chr7	99140767	99141151	385
CpG:_26	chr7	99149509	99149807	299
